Model,Adipose,Adrenal,Artery,Brain,Esophagus,Heart,Immune,Intestine,Kidney,Liver,Lung,Muscle,Pancreas,Pituitary,Salivary,Skin,Stomach,Thyroid,Conventional
GHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02310269
GHRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06295102,0,0,0,0,0.01521413
GHRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31370028,0,-0.06129908
GID8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712709
GIGYF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02492947
GIMAP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01906745
GIMAP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426691
GIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7510634
GIPC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2924595
GIPC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03272689
GIPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321965
GJA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002310783
GKN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00289512,0,-0.00386957
GLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005625093
GLB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1235877
GLI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02102797
GLO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320865
GLOD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09813989
GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01629211
GLRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLRX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07335802
GLT8D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04328789
GLYR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007792167
GM2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007190679
GMFG,0,0,0,0,0,0,1.27546838,0,0,0,0,0,0,0,0,0,0,0,-0.05049974
GMPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04706553
GMPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06509685
GNAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08760413
GNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001121616
GNGT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007744528
GNLY,0,0,0,0,0,0,0.820850783,0,0,0,0,0,0,0,0,0,0,0,-0.000377721
GNPDA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265169
GNPDA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1762911
GOLGA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01574139
GOLM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GORASP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05307196
GOT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GP1BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274532
GP1BB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03237937
GP2,0,0,0,0,0,0,0,0,0,0,0,0,0.8586496,0,0,0,0,0,0.1141301
GP5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03620041
GPA33,0,0,0,0,0,0,0,-0.06388256,0,0,0,0,0,0,0,0,0,0,0.02594973
GPC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPC5,0,0,0,0.06903443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03981259
GPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090022
GPHA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04314419
GPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03537273
GPIHBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02043817
GPKOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06293627
GPNMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1271782
GPR101,0,0,0,-0.005129905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000991126
GPR158,0,0,0,0.1875642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR15L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001814918
GPR37,0,0,0,-0.2674958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408977
GPRC5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143698
GRAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2180789
GRHPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIK2,0,0,0,0.4379015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1424117
GRIN2B,0,0,0,-0.08748562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01790896
GRK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03188467
GRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07203322
GRPEL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04781614
GRSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03117679
GSAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01241146
GSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08687046
GSTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763667
GSTA3,0,0.52837747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02923238
GSTM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132438
GSTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05398361
GSTT2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01273248
GTF2IRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125948
GTPBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209559
GUCA2A,0,0,0,0,0,0,0,2.9162616,0,0,0,0,0,0,0,0,0,0,-0.05148985
GUCY2C,0,0,0,0,0,0,0,-0.29639731,0,0,0,0,0,0,0,0,0,0,-0.04227298
GUK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02245727
GUSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GYS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07310022
GZMA,0,0,0,0,0,0,0.41900809,0,0,0,0,0,0,0,0,0,0,0,-0.08305709
GZMB,0,0,0,0,0,0,-0.3860007,0,0,0,0,0,0,0,0,0,0,0,0.09483153
GZMH,0,0,0,0,0,0,0.28314437,0,0,0,0,0,0,0,0,0,0,0,-0.01057188
H2AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HADH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03335769
HAGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAO1,0,0,0,0,0,0,0,0,0,0.089407919,0,0,0,0,0,0,0,0,-0.008981273
HARS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03703024
HAVCR1,0,0,0,0,0,0,0,0,4.3926262,0,0,0,0,0,0,0,0,0,0.1649385
HAVCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02138391
HBEGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77E-06
HBQ1,0,0,0,0,0,0,-0.6171552,0,0,0,0,0,0,0,0,0,0,0,-0.1341277
HBZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01145117
HCG22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355008
HCLS1,0,0,0,0,0,0,-0.474344957,0,0,0,0,0,0,0,0,0,0,0,-0.005424937
HDAC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02436624
HDAC9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01865482
HDDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271346
HDGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01455915
HDGFL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05228665
HEBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02196057
HEG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04812074
HEPACAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1279876
HEPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXIM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01034465
HGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1639055
HGFAC,0,0,0,0,0,0,0,0,0,0.8483387,0,0,0,0,0,0,0,0,0.1375893
HGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06203462
HHEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01599162
HIF1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01459827
HIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105261
HIP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09979973
HJV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04651912
HK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLA-A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01239002
HLA-DRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003495752
HLA-E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06383967
HMCN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1435453
HMGCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGCS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209426
HMMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002164904
HMOX1,0,0,0,0,0,0,0.72701576,0,0,0,0,0,0,0,0,0,0,0,-0.005203958
HMOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02736058
HNF1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07495081
HNMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05681373
HNRNPK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPUL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPCAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05156564
HPGDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03247362
HPSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01453368
HRAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03434108
HRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1474284
HRG,0,0,0,0,0,0,0,0,0,0.9968907,0,0,0,0,0,0,0,0,0
HS1BP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS3ST3B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007330937
HS6ST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS6ST2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1540459
HSBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424698
HSD11B1,0,0,0,0,0,0,0,0,0,-1.1265591,0,0,0,0,0,0,0,0,-0.3669657
HSD17B14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399581
HSD17B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06211212
HSDL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02423524
HSP90B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01214357
HSPA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1767613
HSPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07064127
HSPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007821423
HSPB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1105734
HSPG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4210869
HTR1A,0,0,0,-0.07345423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02567204
HTR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05319338
HTRA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1370167
HYAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05086868
HYOU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09703716
ICA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551824
ICAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009012528
ICAM3,0,0,0,0,0,0,0.4174539,0,0,0,0,0,0,0,0,0,0,0,0.1539614
ICAM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICAM5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06716476
ICOSLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1537613
ID4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01625535
IDI2,0,0,0,0,0,0,0,0,0,0,0,0.51854362,0,0,0,0,0,0,0.05320619
IDO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06412046
IDS,0,0,0,-1.709896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007051417
IFI30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07777422
IFIT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08613255
IFIT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1074892
IFNAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000888319
IFNGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNGR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005460367
IFNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002372863
IFNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNLR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06387432
IFNW1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFT20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008847618
IGDCC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007033549
IGDCC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9567284
IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274919
IGF2BP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02321591
IGF2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07986453
IGFBP1,0,0,0,0,0,0,0,0,0,0.24887557,0,0,0,0,0,0,0,0,-0.09727087
IGFBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09561107
IGFBP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1073893
IGFBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05711946
IGFBP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1833208
IGFBP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301327
IGFBPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04487092
IGFL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05096151
IGHMBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05665445
IGLC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1381511
IGLON5,0,0,0,-0.058867383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004977734
IGSF21,0,0,0,-0.64461072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01977521
IGSF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1101433
IGSF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2102689
IGSF9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324415
IKBKG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01742812
IKZF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03475905
IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004608173
IL10RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166894
IL12A_IL12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312017
IL12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345333
IL12RB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004520815
IL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02337526
IL13RA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02634352
IL13RA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2729725
IL15RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02670098
IL16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07572553
IL17A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03202474
IL17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03520937
IL17D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3315993
IL17F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003904249
IL17RA,0,0,0,0,0,0,-0.1456878,0,0,0,0,0,0,0,0,0,0,0,0
IL17RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05795831
IL18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04980004
IL18BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1320599
IL18R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000101867
IL18RAP,0,0,0,0,0,0,-0.24558068,0,0,0,0,0,0,0,0,0,0,0,-0.03609137
IL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01764464
IL1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002347987
IL1R1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2153738
IL1R2,0,0,0,0,0,0,-3.344377723,0,0,0,0,0,0,0,0,0,0,0,-0.009172065
IL1RAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03083583
IL1RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09288297
IL1RL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1779665
IL1RN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002964294
IL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03474977
IL20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03548514
IL20RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01073758
IL20RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03054419
IL21R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07060099
IL22RA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555918
IL2RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2RB,0,0,0,0,0,0,-0.13786042,0,0,0,0,0,0,0,0,0,0,0,-0.06577375
IL2RG,0,0,0,0,0,0,0.2381282,0,0,0,0,0,0,0,0,0,0,0,0.0196183
IL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008983817
IL31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03731286
IL31RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1039069
IL32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02752561
IL33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01604211
IL34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL36A,0,0,0,0,-0.34883372,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05474083
IL36G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349533
IL3RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186499
IL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001914138
IL4R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01871159
IL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141162
IL5RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1615303
IL6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02946724
IL6R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06824618
IL6ST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03092487
IL7R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106209
IL9,0,0,0,0.040048293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009555225
ILKAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01463409
IMMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02828127
IMPACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08757281
IMPG1,0,0,0,-0.19976508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03029515
ING1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03383422
INHBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INHBC,0,0,0,0,0,0,0,0,0,0.1749378,0,0,0,0,0,0,0,0,0.1616701
INPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01061298
INPP5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01603455
INPP5J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INPPL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02912386
INSL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2186186
INSL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSL5,0,0,0,0,0,0,0,-0.10913505,0,0,0,0,0,0,0,0,0,0,-0.01682084
INSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04750164
IPCEF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079876
IQGAP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004665674
IRAG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04446141
IRAK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001284845
IRAK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867727
